img,url,discription
https://m.media-amazon.com/images/I/61Hc55AQFLL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2OTk3ODg1MDQzMDU3MTA5OjE3ODI1NTAxMTk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTEwOTM3NzI0NjcwMjo6Mzo6&url=%2FPhilips-Hue-Amarant-Extension-Required%2Fdp%2FB08VF2WYYH%2Fref%3Dsxin_19_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.71e21d01-9c92-451d-b99d-ee0a33f40110%253Aamzn1.sym.71e21d01-9c92-451d-b99d-ee0a33f40110%26crid%3D2N1CUO4RG6UZ7%26cv_ct_cx%3Dsmart%2Blights%26keywords%3Dsmart%2Blights%26pd_rd_i%3DB08VF2WYYH%26pd_rd_r%3Df9420140-d1b1-44c5-be86-846226e2c321%26pd_rd_w%3DW7Elc%26pd_rd_wg%3DQF3zr%26pf_rd_p%3D71e21d01-9c92-451d-b99d-ee0a33f40110%26pf_rd_r%3D2HF09Z391XSW3EKCSYW2%26qid%3D1782550119%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dsmart%2Bli%252Caps%252C471%26sr%3D1-4-2c727eeb-987f-452f-86bd-c2978cc9d8b9-spons%26aref%3DtFmjBI6yEL%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=tFmjBI6yEL,"Sponsored Ad - Philips Hue Amarant Outdoor Smart Light Bar, Black - 20W, White and Color Ambiance LED Light - 1 Pack - Req..."
https://m.media-amazon.com/images/I/414LREdUwXL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2OTk3ODg1MDQzMDU3MTA5OjE3ODI1NTAxMTk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTMzNTIxODQyNjQwMjo6NDo6&url=%2FHALO-Tunable-Canless-Recessed-Downlight%2Fdp%2FB0C1Z3H72F%2Fref%3Dsxin_19_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.71e21d01-9c92-451d-b99d-ee0a33f40110%253Aamzn1.sym.71e21d01-9c92-451d-b99d-ee0a33f40110%26crid%3D2N1CUO4RG6UZ7%26cv_ct_cx%3Dsmart%2Blights%26keywords%3Dsmart%2Blights%26pd_rd_i%3DB0C1Z3H72F%26pd_rd_r%3Df9420140-d1b1-44c5-be86-846226e2c321%26pd_rd_w%3DW7Elc%26pd_rd_wg%3DQF3zr%26pf_rd_p%3D71e21d01-9c92-451d-b99d-ee0a33f40110%26pf_rd_r%3D2HF09Z391XSW3EKCSYW2%26qid%3D1782550119%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dsmart%2Bli%252Caps%252C471%26sr%3D1-5-2c727eeb-987f-452f-86bd-c2978cc9d8b9-spons%26aref%3D2HEtUoH6RH%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=2HEtUoH6RH,"Sponsored Ad - HALO 4” Smart Wi-Fi Slim Canless Recessed LED Downlight Powered by WiZ Pro, Dimmable Full Color with Smart ..."
https://m.media-amazon.com/images/I/71a9jrHuFKL._AC_UL320_.jpg,https://www.amazon.com/Philips-Hue-Essential-Ambiance-2200K-6500K/dp/B0FMGP1P6W/ref=sr_1_8?crid=2N1CUO4RG6UZ7&dib=eyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE&dib_tag=se&keywords=smart+lights&qid=1782550119&sprefix=smart+li%2Caps%2C471&sr=8-8,"Philips Hue Essential Smart LED A19 Bulb 4-Pack, White and Color Ambiance, E26, 7.2W, 2200K-6500K, 800 Lumens, Dimmable LE..."
https://m.media-amazon.com/images/I/6109naeAfLL._AC_UL320_.jpg,https://www.amazon.com/Kasa-Smart-Changing-Dimmable-Compatible/dp/B08TB8Z5HF/ref=sr_1_9?crid=2N1CUO4RG6UZ7&dib=eyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE&dib_tag=se&keywords=smart+lights&qid=1782550119&sprefix=smart+li%2Caps%2C471&sr=8-9,"Kasa Smart Light Bulbs, Full Color Changing Dimmable Smart WiFi Bulbs Compatible with Alexa and Google Home, A19, 9W 800 L..."
https://m.media-amazon.com/images/I/61VfQ10SNDL._AC_UL320_.jpg,https://www.amazon.com/Govee-Assistant-Candelabra-Equivalent-Changing/dp/B0DTY7W97L/ref=sr_1_10?crid=2N1CUO4RG6UZ7&dib=eyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE&dib_tag=se&keywords=smart+lights&qid=1782550119&sprefix=smart+li%2Caps%2C471&sr=8-10,"Govee E12 Led Bulb, Smart Light Bulbs for Chandelier/Living Room, Color Changing Candelabra Bulbs Work with Matter, Alexa,..."
https://m.media-amazon.com/images/I/71Ks4KNSrcL._AC_UL320_.jpg,https://www.amazon.com/Amazon-Basics-Equivalent-4-Pack-Multicolor/dp/B0CG5VZ8KT/ref=sr_1_11?crid=2N1CUO4RG6UZ7&dib=eyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE&dib_tag=se&keywords=smart+lights&qid=1782550119&sprefix=smart+li%2Caps%2C471&sr=8-11,"Amazon Basics Smart A19 LED Light Bulb, Color Changing, 9W (60W Equivalent), 800LM, Works with Alexa Only, 2.4 GHz Wi-Fi, ..."
https://m.media-amazon.com/images/I/61zgTNBXv8L._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3OTg4OTM3NDM3ODkzODA6MTc4MjU1MDExOTpzcF9tdGY6MzAxMDUwMjM1MzgzOTAyOjowOjo&url=%2FPack-F8T5-WW-Fluorescent-Counter%2Fdp%2FB01E9X4OHI%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2N1CUO4RG6UZ7%26dib%3DeyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE%26dib_tag%3Dse%26keywords%3Dsmart%2Blights%26qid%3D1782550119%26sprefix%3Dsmart%2Bli%252Caps%252C471%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Sponsored Ad - Circle F8T5/WW T5 Fluorescent Light Bulbs – 12 Inch, 8W, Warm White 3000K, G5 Mini Bi-Pin Under Cabinet Rep..."
https://m.media-amazon.com/images/I/41yE9n3QYTL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3OTg4OTM3NDM3ODkzODA6MTc4MjU1MDExOTpzcF9tdGY6MzAxMzQ3NTU4MjI0MTAyOjowOjo&url=%2FLIVOLO-Compatible-Required-Tempered-Black%2Fdp%2FB0FPXBJZZR%2Fref%3Dsr_1_13_sspa%3Fcrid%3D2N1CUO4RG6UZ7%26dib%3DeyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE%26dib_tag%3Dse%26keywords%3Dsmart%2Blights%26qid%3D1782550119%26sprefix%3Dsmart%2Bli%252Caps%252C471%26sr%3D8-13-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Sponsored Ad - LIVOLO WiFi Touch Wall Switch for Smart Home, Compatible with Alexa & Google Home, Neutral Wire Required, 1..."
https://m.media-amazon.com/images/I/71Tcu8yYHML._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3OTg4OTM3NDM3ODkzODA6MTc4MjU1MDExOTpzcF9tdGY6MzAxMTQ1MTcxNjEwNDAyOjowOjo&url=%2FPOWERASIA-Selectable-Ultra-Thin-Downlight-ETL-Certified%2Fdp%2FB0D14QCFYV%2Fref%3Dsr_1_14_sspa%3Fcrid%3D2N1CUO4RG6UZ7%26dib%3DeyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE%26dib_tag%3Dse%26keywords%3Dsmart%2Blights%26qid%3D1782550119%26sprefix%3Dsmart%2Bli%252Caps%252C471%26sr%3D8-14-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Sponsored Ad - POWERASIA 20 Pack 4 Inch LED Recessed Lighting with Junction Box, 5CCT 2700K/3000K/4000K/5000K/6000K Select..."
https://m.media-amazon.com/images/I/51uHO02lZdL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3OTg4OTM3NDM3ODkzODA6MTc4MjU1MDExOTpzcF9tdGY6MzAxMzI2NzQ1MDgwOTAyOjowOjo&url=%2FLutron-Starter-HomeKit-Assistant-P-BDG-PKG1WS%2Fdp%2FB08FRPJFXQ%2Fref%3Dsr_1_15_sspa%3Fcrid%3D2N1CUO4RG6UZ7%26dib%3DeyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE%26dib_tag%3Dse%26keywords%3Dsmart%2Blights%26qid%3D1782550119%26sprefix%3Dsmart%2Bli%252Caps%252C471%26sr%3D8-15-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Sponsored Ad - Lutron Caseta Original Smart Light Switch Kit w/ Wall Plate and Smart Hub, Compatible w/ Alexa, Apple Home,..."
https://m.media-amazon.com/images/I/71tjdZg28vL._AC_UL320_.jpg,https://www.amazon.com/Govee-Control-Segmented-Bluetooth-Changing/dp/B0991Q94KP/ref=sr_1_16?crid=2N1CUO4RG6UZ7&dib=eyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE&dib_tag=se&keywords=smart+lights&qid=1782550119&sprefix=smart+li%2Caps%2C471&sr=8-16,"Govee RGBIC LED Strip Lights, Smart LED Lights for Bedroom, Bluetooth LED Lights APP Control, DIY Multiple Colors on One L..."
https://m.media-amazon.com/images/I/71ksYjU40HL._AC_UL320_.jpg,https://www.amazon.com/Linkind-Smart-Light-Bulbs-Matter-6/dp/B0BHS2JFZC/ref=sr_1_17?crid=2N1CUO4RG6UZ7&dib=eyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE&dib_tag=se&keywords=smart+lights&qid=1782550119&sprefix=smart+li%2Caps%2C471&sr=8-17,"Linkind Matter Smart Light Bulb, WiFi Smart Bulbs, Work with Apple Home, Siri, Alexa, Google, SmartThings, AiDot, RGBTW Co..."
https://m.media-amazon.com/images/I/61FU5sGvhHL._AC_UL320_.jpg,https://www.amazon.com/Philips-Hue-Bluetooth-Compatible-Assistant/dp/B08D9N7RJ4/ref=sr_1_18?crid=2N1CUO4RG6UZ7&dib=eyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE&dib_tag=se&keywords=smart+lights&qid=1782550119&sprefix=smart+li%2Caps%2C471&sr=8-18,Philips Hue A19 LED Smart Light Bulb 3-Pack - White and Color Ambiance - 60W Indoor Light Bulb - Control with Hue App - Wo...
https://m.media-amazon.com/images/I/61xF5YqfSoL._AC_UL320_.jpg,https://www.amazon.com/Govee-Bluetooth-Changing-Million-Assistant/dp/B0BK82XJWB/ref=sr_1_19?crid=2N1CUO4RG6UZ7&dib=eyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE&dib_tag=se&keywords=smart+lights&qid=1782550119&sprefix=smart+li%2Caps%2C471&sr=8-19,"Govee Smart Light Bulbs, WiFi & Bluetooth Color Changing Light Bulbs, Music Sync, 16 Million DIY Colors RGBWW Color Lights..."
https://m.media-amazon.com/images/I/71WDxMyHCBL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3OTg4OTM3NDM3ODkzODA6MTc4MjU1MDExOTpzcF9tdGY6MzAwNTgwNjQ3OTI1NDAyOjowOjo&url=%2FMAILCOS-Ultra-Thin-2700K-5000K-Selectable-Brightness%2Fdp%2FB0D5H77TZV%2Fref%3Dsr_1_20_sspa%3Fcrid%3D2N1CUO4RG6UZ7%26dib%3DeyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE%26dib_tag%3Dse%26keywords%3Dsmart%2Blights%26qid%3D1782550119%26sprefix%3Dsmart%2Bli%252Caps%252C471%26sr%3D8-20-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Sponsored Ad - MAILCOS 24 Pack 6 Inch 5CCT Ultra-Thin LED Recessed Ceiling Light with Junction Box, 2700K-5000K Selectabl..."
https://m.media-amazon.com/images/I/51GH4p+FJ0L._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3OTg4OTM3NDM3ODkzODA6MTc4MjU1MDExOTpzcF9tdGY6MjAwMDE5Mjg1NTc0MzIxOjowOjo&url=%2FAmazonBasics-Equivalent-Daylight-Non-Dimmable-Lifetime%2Fdp%2FB07SRBSWXH%2Fref%3Dsr_1_21_ffob_sspa%3Fcrid%3D2N1CUO4RG6UZ7%26dib%3DeyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE%26dib_tag%3Dse%26keywords%3Dsmart%2Blights%26qid%3D1782550119%26sprefix%3Dsmart%2Bli%252Caps%252C471%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Sponsored Ad - Amazon Basics A19 LED Light Bulbs, 100W Equivalent, Daylight White 5000K, Energy Efficient 15W, Non-Dimmabl..."
https://m.media-amazon.com/images/I/814Iww3685L._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3OTg4OTM3NDM3ODkzODA6MTc4MjU1MDExOTpzcF9tdGY6MzAxMTAxODIxMTMzODAyOjowOjo&url=%2FPermanent-Christmas-Halloween-Waterproof-Assistant%2Fdp%2FB0FNL8P4H7%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2N1CUO4RG6UZ7%26dib%3DeyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE%26dib_tag%3Dse%26keywords%3Dsmart%2Blights%26qid%3D1782550119%26sprefix%3Dsmart%2Bli%252Caps%252C471%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Sponsored Ad - Smart Permanent Outdoor Lights for House, 100ft with 60 Smart AI RGB+IC Christmas House Lights, 98 Scene fo..."
https://m.media-amazon.com/images/I/61x62WLGvNL._AC_UL320_.jpg,https://www.amazon.com/Rechargeable-Operated-Magnetic-Dimmable-Wireless/dp/B0BDF8CVBN/ref=sr_1_23?crid=2N1CUO4RG6UZ7&dib=eyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE&dib_tag=se&keywords=smart+lights&qid=1782550119&sprefix=smart+li%2Caps%2C471&sr=8-23,"MCGOR 10inch Under Cabinet Lighting, 2 Pack Rechargeable Motion Sensor Light Indoor, 5 Levels Dimmable Magnetic Closet Lig..."
https://m.media-amazon.com/images/I/61JbxseNV3L._AC_UL320_.jpg,https://www.amazon.com/smart-light-bulbs-alexa-wifi/dp/B08TB6VXFL/ref=sr_1_24?crid=2N1CUO4RG6UZ7&dib=eyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE&dib_tag=se&keywords=smart+lights&qid=1782550119&sprefix=smart+li%2Caps%2C471&sr=8-24,"Kasa Smart Light Bulbs, Full Color Changing Dimmable Smart WiFi Bulbs Compatible with Alexa and Google Home, A19, 60 W 800..."
https://m.media-amazon.com/images/I/61De16n9rPL._AC_UL320_.jpg,https://www.amazon.com/Linkind-Daylight-2700K-6500K-Bluetooth-Equivalent/dp/B0CW1R212H/ref=sr_1_25?crid=2N1CUO4RG6UZ7&dib=eyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE&dib_tag=se&keywords=smart+lights&qid=1782550119&sprefix=smart+li%2Caps%2C471&sr=8-25,"Linkind Smart Light Bulbs, Warm White to Daylight (2700K-6500K), Alexa Light Bulbs, Work with Alexa, Google Home, AiDot, 6..."
https://m.media-amazon.com/images/I/71XeXY-fxzL._AC_UL320_.jpg,https://www.amazon.com/TP-Link-Tapo-Compatible-L530E-4-Pack/dp/B0B2KWJLZT/ref=sr_1_26?crid=2N1CUO4RG6UZ7&dib=eyJ2IjoiMSJ9.bl4z0fac3aQ009_H8ONLOIUwEw_3xnGfb-_R0UCNStHsk9XAY76KyuNlYxNo2lkauZSQR47wX8oftw2jSMzZ2HtClF9jooimJ9-Eov0gxVgkRKBR1oSlU4Fy1Che-Syl8fovVYutOpoXDSD7WoCuM_4GjmsO6aT5e4EBtjgjg2GaZWR5fAVQlX-FeevMvLG_F6_xtak6csYuBqkqmwKcKYl6f_0C--ET9owL7N5PEMiNV2VC2iocStTP6cal8Z1pebHFxHxzz3OhGcWz6oNRB0yVIXiwLRObLtlkpdPCaHw.6dc11YIwU6Qg4XK88w8sHqRsSnLPnKKucy7GEMAamGE&dib_tag=se&keywords=smart+lights&qid=1782550119&sprefix=smart+li%2Caps%2C471&sr=8-26,"Tapo TP-Link Smart Light Bulbs, 16M Colors RGBW, Dimmable, Compatible with Alexa and Google Home, A19, 60W Equivalent, 800..."
